Institute,Name,RollNumber,Branch,StartingYear,CurrentCourses,PastCoursesGrades
IIIT,Atharv Gupta,MT21306,ECE,2021,801;OOPD;601,602:9;802:6;701:6;FF:6;BML:6;ML:6
IIIT,Sai Khanna,MT24705,CSE,2024,OOPD;DSA;615;802,702:6;701:7;801:9;FF:6;777:6
IIIT,Vivaan Malhotra,2021521,ECE,2021,615;OOPD,FF:10;BML:5;802:5;DSA:10
IIIT,Simran Das,2022224,ECE,2022,BML;702;615;777,615:5;DSA:5;OOPD:6;DL:8;702:7
IIIT,Aditya Khanna,2022913,ECE,2022,802;702;DSA,615:7;802:5;601:8;801:6
IIIT,Reyansh Joshi,2021120,CSE,2021,701;DSA;602;601,801:5;802:6;BML:6;DL:7;702:5
IIIT,Rohan Mishra,2021091,ECE,2021,DL;801;FF;701,FF:10;702:8;601:7;802:8;ML:6
IIIT,Pari Mishra,MT21823,CSE,2021,701;802;702;602,601:6;OOPD:9;615:9;BML:6;DL:8;702:9;701:7;FF:8
IIIT,Reyansh Yadav,PhD23062,CSE,2023,BML;DL,OOPD:7;DSA:6;802:7;777:6;602:8;701:6
IIIT,Saanvi Mehta,2023479,ECE,2023,802;BML;702;601,615:7;801:5;FF:6;DL:8;777:6;601:7;701:10
IIIT,Diya Verma,2024744,ECE,2024,801;FF;BML,ML:7;801:6;DSA:5;615:9;BML:7;FF:8;702:10;802:5
IIIT,Kavya Rao,2023100,CSE,2023,701;BML;801,801:8;777:6;BML:7;DL:6;601:7
IIIT,Vikram Iyer,2024083,CB,2024,702;DSA,602:10;802:8;OOPD:8;777:7
IIIT,Prisha Jain,2024260,SSH,2024,OOPD;601,615:6;DSA:9;ML:7;BML:6;701:10;OOPD:7
IIIT,Neha Khanna,MT22213,SSH,2022,DSA;777;OOPD;801,OOPD:6;602:8;615:9;FF:7;601:6
IIIT,Karan Mehta,2021679,SSH,2021,DL;777;615;601,FF:8;777:5;601:5;OOPD:6
IIIT,Vikram Jain,MT21044,ECE,2021,602;701,615:8;DSA:8;602:6;801:8;DL:7;601:7;702:7;701:9
IIIT,Reyansh Mehta,2023733,CSE,2023,FF;DL;DSA,DL:8;777:7;615:7;701:6;601:6
IIIT,Neha Mehta,MT22165,SSH,2022,777;702;FF,801:10;777:7;702:7;701:6
IIIT,Reyansh Malhotra,2021908,SSH,2021,BML;802;DSA;801,BML:5;OOPD:10;601:7;FF:7;ML:7;802:6
IIIT,Myra Gupta,MT21286,ECE,2021,702;601;OOPD;777,777:6;FF:7;615:6;702:6;DSA:7
IIIT,Vihaan Yadav,2021448,CB,2021,DSA;601,BML:5;DSA:7;702:8;615:6;601:5;602:5;701:6
IIIT,Vikram Bhatia,MT21380,ECE,2021,602;777,615:8;801:10;FF:6;601:5
IIIT,Reyansh Saxena,MT22539,CB,2022,OOPD;802;615;DSA,DSA:7;702:8;OOPD:8;FF:7;777:10;602:8;ML:7
IIIT,Riya Agarwal,MT24300,ECE,2024,601;602,701:6;FF:10;ML:6;802:8;801:8
IIIT,Rahul Iyer,PhD24578,CB,2024,OOPD;777,802:9;702:7;777:7;602:6;701:7;BML:10;601:8
IIIT,Anjali Das,2024627,SSH,2024,702;DSA,FF:8;DSA:8;DL:9;702:8
IIIT,Aarav Agarwal,2023823,CSE,2023,601;FF;DSA,BML:8;DL:6;601:6;777:10;801:8;DSA:5;FF:5
IIIT,Vikram Verma,MT23118,ECE,2023,BML;601,FF:10;601:6;615:6;DL:10;777:7;ML:7;BML:5
IIIT,Karan Saxena,2024099,CB,2024,DL;602;777;OOPD,702:6;BML:9;ML:8;OOPD:6;601:5;DL:5;777:6
IIIT,Prisha Kapoor,PhD22358,CB,2022,602;801;FF;702,602:6;OOPD:5;BML:6;DL:8;702:9;DSA:5;777:10
IIIT,Rohan Bhatia,MT23863,SSH,2023,802;BML;OOPD,615:8;602:6;DL:6;ML:6
IIIT,Reyansh Khanna,MT23623,CB,2023,802;ML,802:8;615:8;DSA:8;801:5;602:5
IIIT,Aditi Joshi,2024940,CB,2024,BML;702;602;DL,801:7;FF:6;DSA:5;702:7;ML:7
IIIT,Aarav Pandey,MT22747,SSH,2022,702;615;602;BML,615:10;602:6;601:7;FF:7;ML:10
IIIT,Sneha Chopra,2023671,SSH,2023,OOPD;DSA;701;777,615:10;BML:6;OOPD:7;601:7
IIIT,Saanvi Das,2024433,CB,2024,777;615,702:7;ML:6;601:5;802:10;777:10;OOPD:6;FF:7;801:5
IIIT,Kavya Malhotra,MT23101,ECE,2023,FF;802;615,701:7;BML:5;ML:8;802:7;615:10;602:8;601:6
IIIT,Rahul Iyer,2023217,CSE,2023,FF;801,801:7;601:5;FF:9;615:5;702:9;BML:10;DSA:6
IIIT,Aarav Malhotra,2022936,SSH,2022,FF;BML;DSA;OOPD,777:10;DL:8;OOPD:7;602:6
IIIT,Amit Pandey,PhD23868,CSE,2023,702;BML;777;601,777:6;DSA:7;FF:7;OOPD:6;801:7
IIIT,Ayaan Mishra,MT22640,CSE,2022,601;801,FF:8;702:10;615:5;DSA:8;801:10;601:6;BML:8;602:7
IIIT,Pooja Nair,2021192,CSE,2021,701;OOPD;801;FF,OOPD:5;602:8;777:5;DSA:8;601:7;FF:5
IIIT,Krishna Iyer,2021056,CSE,2021,702;802;DSA,701:5;FF:10;ML:5;602:8;601:6;OOPD:5
IIIT,Aarav Mehta,2023372,CSE,2023,DL;615;602;601,802:5;DL:8;DSA:9;FF:7;615:7
IIIT,Diya Mishra,2024842,ECE,2024,DL;FF,777:7;OOPD:6;FF:7;802:5;615:7
IIIT,Karan Rao,PhD22309,SSH,2022,801;FF;DSA,701:8;DL:6;OOPD:5;615:5;802:7
IIIT,Vivaan Chopra,MT22439,SSH,2022,615;BML;702;777,OOPD:8;701:9;FF:5;602:8;601:5;DSA:7;BML:7;801:10
IIIT,Aditya Pandey,PhD22219,ECE,2022,701;DSA;DL,OOPD:7;BML:6;615:6;ML:8;602:10;DSA:7
IIIT,Diya Kapoor,2023361,CSE,2023,DL;802;701;777,OOPD:8;601:8;602:6;615:5;802:5;ML:10;701:8;777:7
IIIT,Myra Das,2024538,CB,2024,602;DSA;702;777,801:7;701:8;OOPD:7;DSA:9
IIIT,Ishaan Malhotra,MT23321,CSE,2023,702;777;DL;802,DSA:6;OOPD:6;ML:7;FF:8;801:8;701:8
IIIT,Sai Jain,MT22413,ECE,2022,BML;OOPD;801,OOPD:9;801:9;ML:9;FF:5;602:5;777:5;802:6
IIIT,Aarav Khanna,MT23323,CSE,2023,802;FF;701,601:7;802:8;702:5;701:10;OOPD:8;777:8;BML:10
IIIT,Krishna Sharma,2021371,CSE,2021,601;DSA,802:5;701:10;777:8;FF:7;702:7
IIIT,Anya Desai,2021816,SSH,2021,602;777;OOPD,615:6;802:5;OOPD:6;DL:7;FF:9;601:7;701:7;777:5
IIIT,Rohan Mishra,2022553,SSH,2022,602;DSA;615,ML:7;701:5;DSA:5;DL:8
IIIT,Prisha Singh,2021771,CB,2021,OOPD;601;BML;615,802:8;777:5;DSA:5;ML:7;801:8;601:7
IIIT,Diya Patel,2024419,SSH,2024,DL;OOPD,BML:5;DSA:6;FF:8;615:10;702:6;701:6;802:6
IIIT,Anjali Yadav,MT23765,ECE,2023,DL;701;FF;602,615:8;DSA:7;801:7;701:7;BML:5;702:6;ML:9
IIIT,Sumit Patel,2024387,CSE,2024,801;ML,702:5;OOPD:6;601:9;801:10;BML:6
IIIT,Sai Yadav,2021150,SSH,2021,ML;602,DSA:5;777:6;702:7;802:5;FF:6
IIIT,Prisha Jain,2022546,SSH,2022,601;602,801:7;777:6;602:9;DSA:7
IIIT,Shaurya Patel,MT23651,CB,2023,OOPD;777,ML:10;615:7;602:6;777:5;BML:6;702:8
IIIT,Myra Kaur,PhD21138,CSE,2021,FF;801,801:6;602:8;701:6;802:10
IIIT,Anya Saxena,MT22803,ECE,2022,DSA;OOPD;802,777:10;801:10;FF:9;601:6;BML:5
IIIT,Krishna Gupta,2023531,SSH,2023,702;801,602:5;BML:6;702:7;DSA:7;OOPD:8;ML:6;701:10;615:10
IIIT,Krishna Desai,2023579,SSH,2023,601;701;801;BML,601:7;801:8;ML:8;615:5;DSA:5
IIIT,Simran Agarwal,2024496,SSH,2024,FF;701;601;DSA,ML:8;601:8;702:7;801:7;802:7
IIIT,Sarthak Joshi,MT23209,CB,2023,FF;615;DL;BML,DL:8;701:7;601:8;BML:8;615:6;802:6;ML:7
IIIT,Ishaan Kapoor,MT24401,SSH,2024,802;OOPD;DSA;BML,BML:10;801:5;602:9;DSA:7;702:5;FF:8
IIIT,Ayaan Saxena,PhD24089,SSH,2024,OOPD;DSA;701,DL:8;615:6;FF:7;801:8;777:6;DSA:8
IIIT,Reyansh Saxena,2023390,CSE,2023,BML;702,801:6;601:5;802:10;602:8;FF:5;BML:7;OOPD:7
IIIT,Vihaan Malhotra,PhD22872,CSE,2022,802;DSA,BML:8;OOPD:10;615:7;601:8;801:6
IIIT,Kavya Pandey,2024406,CB,2024,802;702,601:7;602:6;615:8;BML:6;FF:7;802:7;OOPD:8;702:5
IIIT,Ananya Sharma,MT22726,SSH,2022,615;702,OOPD:7;802:8;602:9;701:5;702:8;615:8
IIIT,Krishna Kaur,2024432,ECE,2024,OOPD;777;602,702:7;OOPD:5;602:8;777:5;701:9;DL:10;FF:5
IIIT,Rahul Kumar,2021104,CSE,2021,701;OOPD,601:8;602:10;DSA:9;802:6
IIIT,Ayaan Patel,MT21862,SSH,2021,601;BML;OOPD,602:5;BML:5;777:7;601:9;801:7;OOPD:8;ML:9;FF:10
IIIT,Sneha Malhotra,2021462,SSH,2021,615;801;777;DSA,BML:7;DSA:6;777:9;601:8;702:7;615:7
IIIT,Pari Bhatia,MT23874,CB,2023,615;OOPD,DL:8;602:10;701:6;802:9;OOPD:5;801:6
IIIT,Saanvi Gupta,2023836,SSH,2023,601;OOPD;DSA;DL,702:5;777:9;615:8;802:10;OOPD:7;FF:9
IIIT,Pooja Mehta,MT22292,ECE,2022,701;702;615,BML:6;601:8;602:7;701:5
IIIT,Vihaan Khanna,PhD21342,CSE,2021,701;DL;601;DSA,801:7;ML:6;OOPD:5;DL:5
IIIT,Vihaan Jain,PhD24139,CSE,2024,BML;702,701:5;801:5;702:7;615:8;602:10;777:5;OOPD:7;FF:6
IIIT,Sai Khanna,2021904,ECE,2021,777;DL;602,FF:7;802:6;ML:10;702:7;701:6;777:8
IIIT,Rohan Mishra,MT24823,ECE,2024,615;777;701,801:8;615:10;BML:7;FF:7;OOPD:7;602:6;701:7
IIIT,Aditi Bhatia,2023271,SSH,2023,BML;ML,702:8;DSA:9;801:9;615:7;DL:8
IIIT,Pooja Rao,2023522,SSH,2023,602;OOPD;777,DSA:8;802:7;702:7;FF:8
IIIT,Vikram Jain,MT24215,SSH,2024,601;DSA;DL,601:8;BML:9;615:8;602:9;OOPD:5;DSA:9
IIIT,Myra Iyer,2022930,CB,2022,OOPD;602;777;801,802:6;801:5;DSA:8;ML:9;701:6;615:7;601:6;OOPD:7
IIIT,Krishna Nair,2024297,ECE,2024,777;601;702;602,602:6;802:5;702:10;OOPD:8;777:6
IIIT,Rahul Das,MT24345,ECE,2024,OOPD;802;DSA,ML:5;OOPD:7;DSA:7;BML:8;602:6;FF:5;802:6
IIIT,Simran Chopra,MT22125,ECE,2022,FF;802;BML,DL:6;601:10;ML:7;OOPD:5;BML:9;777:8;FF:7
IIIT,Kavya Joshi,2024412,SSH,2024,DL;BML;OOPD;602,615:5;701:7;601:9;777:8;802:6;702:6;ML:7;602:7
IIIT,Reyansh Verma,2022734,CSE,2022,602;701,DSA:10;801:5;601:6;BML:7;702:8;FF:6;615:7
IIIT,Krishna Malhotra,2022919,SSH,2022,702;OOPD;DL,701:10;801:7;OOPD:7;802:6;FF:8;615:5;702:9
IIIT,Krishna Joshi,2022452,CSE,2022,615;702;777,ML:5;801:8;601:5;702:6;DSA:9
IIIT,Karan Rao,2022710,SSH,2022,777;601;801,802:9;BML:6;601:8;DSA:9
IIIT,Vikram Singh,2022965,CB,2022,ML;602,801:8;601:7;DSA:7;615:6
IIIT,Atharv Bhatia,PhD22763,SSH,2022,801;701,602:6;801:7;BML:6;601:7;OOPD:5;615:7;802:7
IIIT,Neha Kapoor,PhD22170,ECE,2022,602;601,777:7;DSA:6;601:6;DL:10;615:5;ML:5;FF:7
IIIT,Sneha Bhatia,2021286,ECE,2021,702;615;FF,DSA:6;OOPD:8;701:10;DL:9;702:8;802:7;801:6
IIIT,Ishaan Joshi,MT22557,SSH,2022,777;DSA,702:8;601:7;802:5;777:8;615:7;BML:7
IIIT,Vivaan Verma,MT23263,CB,2023,FF;702;615,801:7;DSA:5;777:7;BML:7;OOPD:6;615:8
IIIT,Rohan Desai,MT23967,ECE,2023,802;702;BML;OOPD,777:6;702:6;615:10;701:7;BML:6;802:6;ML:6
IIIT,Vihaan Singh,MT24891,SSH,2024,BML;FF,802:5;601:5;DL:5;DSA:8;702:5;801:7
IIIT,Sarthak Yadav,2023939,ECE,2023,802;615;BML;OOPD,802:7;801:7;702:8;615:8;DSA:8;BML:9;601:7
IIIT,Atharv Agarwal,PhD24021,ECE,2024,801;802,BML:10;ML:6;702:7;802:10;615:10;602:10
IIIT,Neha Iyer,MT21973,CB,2021,DSA;FF;ML,801:9;615:8;FF:7;701:5;OOPD:6;BML:8;777:5
IIIT,Amit Patel,2022155,ECE,2022,FF;DSA;BML,FF:5;701:7;777:7;OOPD:8;BML:8;ML:10;801:6
IIIT,Sarthak Patel,2024332,ECE,2024,801;FF;701,702:8;777:8;802:6;OOPD:7
IIIT,Ananya Nair,MT24338,CB,2024,602;DSA;802,OOPD:6;602:8;777:10;FF:6;DSA:5;615:6;601:5;702:5
IIIT,Ananya Das,2021277,SSH,2021,701;FF;777,777:7;801:5;BML:10;702:5;601:5;602:5
IIIT,Aditya Mishra,MT24236,CSE,2024,DSA;801;DL,801:5;BML:5;DSA:5;802:5
IIIT,Sneha Verma,2021708,SSH,2021,777;601;DL;ML,777:9;FF:8;702:8;BML:10
IIIT,Aditi Mishra,MT24576,ECE,2024,FF;702,615:7;601:6;OOPD:6;BML:10;702:5
IIIT,Aditi Rao,MT23384,CB,2023,BML;602,701:6;602:7;615:6;777:8
IIIT,Simran Patel,2024142,CSE,2024,702;777,ML:5;777:9;802:6;FF:6;702:5;DL:7;615:5;OOPD:8
IIIT,Prisha Iyer,2022685,SSH,2022,615;FF;BML;702,802:5;801:6;602:6;601:8
IIIT,Anjali Bhatia,MT23078,SSH,2023,601;615;DSA;DL,777:7;615:6;DL:5;FF:6;DSA:5;ML:7
IIIT,Karan Gupta,MT23287,ECE,2023,DL;BML;601,801:6;FF:7;OOPD:5;615:7;DL:6;802:6
IIIT,Anjali Mishra,MT24047,CSE,2024,601;BML;OOPD,702:8;802:5;FF:10;OOPD:5;DSA:5;DL:8;777:6;601:7
IIIT,Myra Mehta,PhD21309,SSH,2021,FF;DSA;DL,777:6;DL:6;701:9;802:7;ML:7
IIIT,Simran Das,MT22475,CB,2022,OOPD;801;601,BML:6;701:5;601:7;801:8;615:6;DL:8
IIIT,Riya Gupta,MT22738,CB,2022,802;DSA,BML:10;615:5;ML:9;777:6;701:8;601:8;OOPD:7;802:7
IIIT,Saanvi Singh,2022099,ECE,2022,601;777;DSA;OOPD,601:6;DSA:10;DL:9;777:8;802:5;OOPD:7;BML:7;615:6
IIIT,Aarav Patel,2021181,SSH,2021,OOPD;DSA;601;BML,777:5;BML:7;701:7;702:9
IIIT,Ayaan Reddy,2022300,SSH,2022,701;OOPD;777;802,702:6;802:8;FF:10;ML:7;602:6;777:5;BML:5;801:5
IIIT,Aditya Rao,MT24935,CSE,2024,801;777,801:8;DSA:5;FF:5;602:8;802:5;601:8
IIIT,Pooja Singh,PhD23670,ECE,2023,701;615,801:5;FF:10;615:9;ML:5
IIIT,Aditi Malhotra,MT22326,ECE,2022,615;ML;602;802,601:9;BML:10;DL:8;FF:8;701:5;OOPD:7
IIIT,Rahul Iyer,MT22780,CSE,2022,FF;ML,FF:7;ML:5;777:10;701:8
IIIT,Ishaan Verma,MT24241,CSE,2024,802;FF,615:5;802:7;FF:6;DL:7;602:7;ML:8
IIIT,Karan Pandey,2021918,CSE,2021,801;DL;OOPD,OOPD:6;FF:7;801:6;777:9
IIIT,Neha Singh,MT21629,ECE,2021,777;BML;602;802,FF:7;DSA:6;777:6;DL:10;801:6;701:8;OOPD:6
IIIT,Simran Pandey,PhD24388,CSE,2024,ML;701;777,DL:9;615:8;602:6;802:9;777:9;702:10;801:8
IIIT,Karan Gupta,MT24068,ECE,2024,OOPD;801,701:8;802:5;777:8;FF:7;702:5;BML:6;ML:5;602:8
IIIT,Rohan Yadav,2024107,CSE,2024,801;702;615;602,701:5;802:5;602:9;OOPD:5;702:8;777:6;601:5
IIIT,Diya Khanna,2021755,CSE,2021,801;OOPD;DL,FF:8;OOPD:7;602:8;ML:8;801:10
IIIT,Reyansh Gupta,MT22037,CSE,2022,802;FF;DL,801:9;702:5;BML:9;DL:6
IIIT,Sai Iyer,2023218,CB,2023,701;DSA,ML:6;802:9;702:7;DL:10;FF:5;OOPD:6;BML:7
IIIT,Rohan Reddy,MT24001,CSE,2024,DSA;602;601;BML,DSA:5;FF:7;615:5;777:9;801:9;702:5;601:5;602:6
IIIT,Sneha Verma,PhD22788,CSE,2022,601;701;802,701:8;615:5;DSA:9;777:7;ML:5;FF:8;602:6;OOPD:10
IIIT,Pooja Reddy,MT23315,CB,2023,FF;702,801:5;BML:9;FF:6;702:10;602:5;ML:10
IIIT,Aarav Bhatia,MT22483,ECE,2022,802;ML;702,801:7;601:8;615:6;ML:9;FF:5;702:6
IIIT,Ananya Singh,PhD23282,CB,2023,BML;802,701:10;777:8;702:8;801:10;DSA:9
IIIT,Reyansh Yadav,MT23665,SSH,2023,BML;OOPD;FF,DL:8;777:6;ML:9;602:5;615:6;BML:6;601:7
IIIT,Rohan Saxena,PhD23552,ECE,2023,615;601,DL:10;DSA:8;702:5;802:5;801:6;615:5
IIIT,Ananya Yadav,2021853,SSH,2021,701;DSA;801,601:8;777:6;801:8;FF:7;DL:10
IIIT,Pari Bhatia,2023453,SSH,2023,601;DL,801:9;OOPD:7;615:8;602:10;ML:5;601:5;802:7;701:8
IIIT,Karan Bhatia,2024640,SSH,2024,DSA;615;777,FF:7;802:5;702:8;601:5
IIIT,Aditi Joshi,2022501,SSH,2022,702;ML;601,777:9;702:8;BML:6;802:7;DSA:5
IIIT,Aditi Desai,MT22112,ECE,2022,DL;DSA;701;802,OOPD:5;701:10;601:8;ML:6;DL:10;615:6;802:6;602:6
IIIT,Diya Kapoor,MT23205,CSE,2023,701;DSA;602;802,777:10;DL:8;602:7;ML:6
IIIT,Myra Pandey,PhD23007,CSE,2023,601;FF;702;701,602:9;701:7;DL:8;615:10;BML:7
IIIT,Aditya Das,2021620,CSE,2021,777;DSA,FF:5;DSA:7;801:7;701:6;OOPD:8;DL:10;802:8;601:7
IIIT,Prisha Sharma,2021047,CSE,2021,801;ML;DL,801:7;615:6;DL:7;ML:6;777:9;FF:8;702:9;602:6
IIIT,Rahul Das,2023262,ECE,2023,FF;BML;702,615:9;802:8;OOPD:6;DL:5;701:10;801:6;777:7
IIIT,Sneha Verma,2023687,SSH,2023,701;777,DL:6;801:5;FF:5;701:8;777:6;702:10;OOPD:8
IIIT,Rahul Desai,MT21881,SSH,2021,701;FF;777,BML:7;701:7;802:8;OOPD:6;801:5;615:10;602:5;777:5
IIIT,Ananya Mishra,2023938,CSE,2023,777;615,DSA:7;FF:10;801:7;ML:7;615:6;DL:5;BML:9
IIIT,Aditi Desai,2023937,SSH,2023,BML;OOPD;DL,DSA:6;802:7;601:8;DL:6;777:6
IIIT,Rahul Reddy,MT24153,ECE,2024,FF;702;602,777:7;DSA:7;615:6;ML:7;702:5;DL:9
IIIT,Aarav Reddy,PhD23588,SSH,2023,DL;802,602:8;777:8;802:9;DSA:6;ML:7
IIIT,Pooja Malhotra,2023880,SSH,2023,BML;DL;801;OOPD,802:7;801:6;DL:8;701:6
IIIT,Aditi Kaur,PhD23170,SSH,2023,602;701,602:8;BML:10;DSA:7;802:5;OOPD:7;FF:10;ML:8
IIIT,Aditya Singh,2024472,CB,2024,615;FF,602:10;802:10;DSA:5;FF:5;702:8;BML:9;ML:8
IIIT,Myra Yadav,MT22087,CSE,2022,801;FF,801:5;602:7;BML:7;601:9;DL:9;DSA:6;ML:5
IIIT,Aditi Kapoor,2024694,CSE,2024,602;777,801:6;BML:6;777:10;OOPD:8;701:7;702:8;601:6
IIIT,Riya Joshi,2022147,CB,2022,802;615,ML:8;602:5;801:5;701:5
IIIT,Vihaan Patel,2021077,SSH,2021,DL;OOPD;801,DL:8;801:7;602:8;615:6;701:9;ML:8;BML:5
IIIT,Riya Joshi,MT24225,ECE,2024,OOPD;615;DSA;701,601:5;BML:6;702:8;701:6;OOPD:8;ML:5
IIIT,Ananya Mishra,MT24903,SSH,2024,FF;601;702,DL:6;777:10;601:8;BML:10;OOPD:9
IIIT,Reyansh Patel,PhD24684,ECE,2024,777;ML;702,802:6;701:8;801:6;601:5;OOPD:5;DL:7;DSA:6
IIIT,Vikram Saxena,PhD24887,CB,2024,BML;OOPD;FF;615,DL:6;ML:6;702:10;801:5;701:6;601:10
IIIT,Ishaan Iyer,2022761,CSE,2022,OOPD;601;602,777:7;601:5;702:7;ML:8;615:8;OOPD:5;FF:5
IIIT,Sneha Kapoor,MT24057,SSH,2024,DL;FF,802:8;801:9;601:5;ML:10;OOPD:6;DSA:8
IIIT,Sneha Pandey,MT21357,CSE,2021,602;601,FF:6;702:7;615:5;777:10;DSA:6;601:6;602:6;DL:7
IIIT,Anjali Gupta,MT22991,SSH,2022,615;602;702;802,ML:7;802:8;702:6;OOPD:9
IIIT,Aditya Reddy,2021653,SSH,2021,615;DSA;801,DL:7;BML:8;FF:6;601:7;615:6;OOPD:9
IIIT,Anya Rao,2023907,SSH,2023,DSA;802;702,702:10;FF:8;DL:6;ML:10;777:7;802:5
IIIT,Aditi Mishra,PhD24211,CSE,2024,601;615;FF;802,702:5;OOPD:10;BML:10;777:6;DL:5;FF:6;601:7
IIIT,Atharv Kapoor,MT23868,SSH,2023,802;FF;615;DSA,702:10;DL:10;802:10;OOPD:10;777:9;DSA:10;701:6;602:5
IIIT,Pari Chopra,MT23117,SSH,2023,801;DL;FF,BML:6;602:7;OOPD:7;701:6;615:10;601:5
IIIT,Anya Mehta,2023232,CSE,2023,801;BML;601,602:5;FF:8;BML:7;777:7;DSA:7
IIIT,Sneha Reddy,2021902,CB,2021,601;602;701;801,777:8;602:10;OOPD:8;FF:7
IIIT,Shaurya Verma,MT21095,CSE,2021,701;615;BML,DL:10;615:8;DSA:5;601:6;701:8;801:8;702:5
IIIT,Kavya Bhatia,MT22743,CB,2022,701;FF;777;615,DSA:9;BML:6;ML:7;601:8;777:8
IIIT,Pari Reddy,MT24519,SSH,2024,601;DL,702:6;601:5;DL:8;801:7;OOPD:5;615:9;DSA:5;ML:10
IIIT,Sumit Rao,2021531,SSH,2021,801;701;777,701:6;BML:8;801:6;615:8;802:8
IIIT,Myra Pandey,2021526,SSH,2021,615;ML;802,OOPD:6;FF:8;601:7;602:5;777:5
IIIT,Amit Verma,2023540,SSH,2023,DL;701;ML,801:6;802:7;DL:7;DSA:6;702:9
IIIT,Pooja Singh,PhD22349,CSE,2022,615;BML,OOPD:6;615:5;DL:9;777:6
IIIT,Sarthak Chopra,MT24684,SSH,2024,777;602,701:5;FF:10;ML:7;602:5;BML:6
IIIT,Pooja Khanna,MT21895,CSE,2021,DSA;ML,777:8;615:10;FF:8;OOPD:5;DSA:8
IIIT,Rohan Mishra,MT23298,SSH,2023,ML;802;801,BML:8;777:9;DSA:8;615:10;OOPD:8;801:6
IIIT,Pari Malhotra,MT21250,SSH,2021,702;601;602;802,615:9;DL:9;801:6;BML:5;777:10;702:5
IIIT,Atharv Das,2023427,ECE,2023,FF;DSA;DL;602,DSA:8;BML:10;DL:9;OOPD:8;FF:8;601:6
IIIT,Aditya Mishra,2021190,ECE,2021,602;601,777:5;ML:7;DSA:6;802:7
IIIT,Pooja Agarwal,MT23387,ECE,2023,701;702;DSA;777,702:7;OOPD:6;701:8;602:5;DSA:6;601:7
IIIT,Ananya Gupta,2024523,ECE,2024,615;DSA;BML,602:8;702:7;777:7;DL:8;FF:6;701:8
IIIT,Aditi Khanna,2024199,ECE,2024,701;801,777:5;701:7;601:9;OOPD:5;801:9;615:6
IIIT,Myra Kapoor,2024319,ECE,2024,701;777;802,801:5;601:10;OOPD:10;702:7;777:6;701:7
IIIT,Prisha Rao,2024453,ECE,2024,602;OOPD,777:9;DSA:7;602:8;702:6;601:5
IIIT,Krishna Saxena,2021807,CB,2021,802;ML;615,601:6;777:8;DL:6;FF:7;702:10;701:5;801:8;BML:5
IIIT,Pooja Rao,PhD24052,SSH,2024,FF;BML;601,701:6;602:8;801:6;615:10;FF:8
IIIT,Prisha Kapoor,MT24791,SSH,2024,601;801,DSA:8;802:7;DL:7;OOPD:5;701:5;777:8
IIIT,Karan Das,MT23307,CB,2023,802;ML;701,701:7;BML:8;OOPD:6;602:5
IIIT,Neha Malhotra,2023180,SSH,2023,701;601;702,615:8;701:9;FF:8;801:9;OOPD:5;DL:7;601:5
IIIT,Krishna Kumar,2024538,ECE,2024,802;702;ML;777,DSA:7;701:9;615:7;BML:5;ML:9;OOPD:7;FF:10;DL:5
IIIT,Rohan Mehta,MT21407,CB,2021,802;702;DSA,601:7;ML:7;702:5;801:6
IIIT,Anjali Singh,MT22111,CB,2022,OOPD;615,602:8;FF:8;701:9;BML:7;801:10
IIIT,Ananya Mehta,MT24701,SSH,2024,701;FF,OOPD:6;601:5;ML:7;DL:5;FF:6;701:7
IIIT,Krishna Mishra,PhD21477,CB,2021,FF;702,ML:6;702:6;DL:10;777:8;FF:6;701:5
IIIT,Sneha Gupta,2023839,SSH,2023,DSA;BML,701:6;OOPD:10;601:9;702:7;777:8;802:5
IIIT,Kavya Khanna,MT22146,ECE,2022,777;702;OOPD,802:5;ML:7;DSA:7;DL:6
IIIT,Rahul Iyer,2023358,ECE,2023,801;FF;701;DSA,602:9;802:5;701:9;702:8;DSA:5;615:5
IIIT,Anya Chopra,2024314,CSE,2024,701;OOPD,601:7;777:5;FF:5;OOPD:6;615:5;602:7
IIIT,Simran Bhatia,MT23469,CB,2023,FF;OOPD;DL;802,802:6;DL:10;701:8;777:8;801:7;FF:5;ML:6;702:8
IIIT,Vikram Kaur,2023593,CB,2023,ML;615,BML:8;DL:7;602:8;801:8;601:5;802:8
IIIT,Diya Agarwal,MT23388,SSH,2023,701;601;DL,602:6;802:7;FF:10;DSA:6;702:5
IIIT,Kavya Malhotra,MT21717,SSH,2021,ML;801;702;DL,BML:5;DL:10;701:6;801:8;FF:9
IIIT,Pooja Jain,MT24152,CSE,2024,ML;BML;802;701,BML:8;ML:7;802:6;DL:9
IIIT,Amit Kaur,PhD22605,ECE,2022,702;FF;BML,701:8;602:8;801:5;FF:9
IIIT,Krishna Reddy,2021087,SSH,2021,701;601;BML;777,DSA:8;BML:5;602:5;OOPD:6
IIIT,Arjun Sharma,MT23165,CSE,2023,701;777,602:8;FF:7;OOPD:5;DL:7
IIIT,Karan Pandey,2023485,ECE,2023,ML;FF;701,DSA:5;602:7;BML:8;601:5;OOPD:6
IIIT,Aditya Yadav,MT21152,CSE,2021,DSA;OOPD;702;602,ML:10;601:6;FF:7;602:7;BML:8;801:5
IIIT,Sneha Reddy,MT24004,ECE,2024,BML;601,777:7;BML:8;DSA:5;602:5;ML:6;601:6;FF:10
